SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
lenta.ru.279522 OPPO.1094 eTranslation.686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
lenta.ru.279522 Online-B.1603 eTranslation.686 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
lenta.ru.279522 Online-G.1567 eTranslation.686 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
lenta.ru.279522 Online-Z.1644 eTranslation.686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
lenta.ru.279522 PROMT_NMT.78 eTranslation.686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
lenta.ru.279522 ariel197197.512 eTranslation.686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
lenta.ru.279529 Online-A.1583 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
lenta.ru.279529 Online-A.1583 PROMT_NMT.78 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0 0 1 1 1 1
lenta.ru.279529 Online-B.1603 PROMT_NMT.78 1 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1
lenta.ru.279529 ariel197197.512 PROMT_NMT.78 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0
lenta.ru.279529 eTranslation.686 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
lenta.ru.279529 eTranslation.686 PROMT_NMT.78 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1
lenta.ru.279573 Online-B.1603 OPPO.1094 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
lenta.ru.279573 Online-B.1603 PROMT_NMT.78 1 1 1 1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
lenta.ru.279573 Online-G.1567 OPPO.1094 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
lenta.ru.279573 Online-G.1567 PROMT_NMT.78 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0
lenta.ru.279575 Online-G.1567 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
lenta.ru.279575 Online-G.1567 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
lenta.ru.279575 Online-G.1567 ariel197197.512 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
lenta.ru.279636 OPPO.1094 AFRL.1083 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 0 0 1 1 1
lenta.ru.279636 OPPO.1094 Online-Z.1644 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
lenta.ru.279636 ariel197197.512 AFRL.1083 0 0 0 0 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1
mk.170078 OPPO.1094 AFRL.1083 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1
mk.170078 OPPO.1094 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
mk.170078 OPPO.1094 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
mk.170078 Online-B.1603 AFRL.1083 0 1 0 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1
mk.170078 Online-B.1603 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
mk.170078 Online-G.1567 AFRL.1083 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
mk.170078 Online-G.1567 ariel197197.512 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1 1 1
mk.170078 PROMT_NMT.78 AFRL.1083 0 1 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1
mk.170078 PROMT_NMT.78 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
mk.170078 AFRL.1083 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
mk.170078 DiDi_NLP.1191 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
mk.170078 eTranslation.686 AFRL.1083 0 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1
mk.170078 eTranslation.686 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1
mk.170107 Online-G.1567 Online-Z.1644 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
mk.170115 eTranslation.686 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
newizv.55157268 DiDi_NLP.1191 AFRL.1083 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1
newizv.55157268 OPPO.1094 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
newizv.55157268 Online-B.1603 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
newizv.55157268 Online-G.1567 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
newizv.55157268 Online-Z.1644 AFRL.1083 1 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1
newizv.55157268 ariel197197.512 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
newizv.55157268 eTranslation.686 AFRL.1083 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1
pnp.ru.82247 AFRL.1083 DiDi_NLP.1191 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 1 1 0
pnp.ru.82247 Online-A.1583 DiDi_NLP.1191 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82247 Online-G.1567 DiDi_NLP.1191 0 1 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0 1 1
pnp.ru.82247 Online-Z.1644 DiDi_NLP.1191 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0
pnp.ru.82247 ariel197197.512 DiDi_NLP.1191 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
pnp.ru.82265 AFRL.1083 PROMT_NMT.78 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
pnp.ru.82265 AFRL.1083 eTranslation.686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
pnp.ru.82265 Online-B.1603 PROMT_NMT.78 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 1 1
pnp.ru.82265 Online-B.1603 eTranslation.686 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1
pnp.ru.82293 AFRL.1083 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82293 AFRL.1083 PROMT_NMT.78 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 1
pnp.ru.82293 OPPO.1094 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82293 OPPO.1094 PROMT_NMT.78 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
pnp.ru.82293 Online-G.1567 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
pnp.ru.82293 Online-G.1567 PROMT_NMT.78 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 1
pnp.ru.82293 DiDi_NLP.1191 PROMT_NMT.78 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
pnp.ru.82293 ariel197197.512 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82293 ariel197197.512 PROMT_NMT.78 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0
pnp.ru.82293 eTranslation.686 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82293 eTranslation.686 PROMT_NMT.78 0 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
pnp.ru.82311 PROMT_NMT.78 ariel197197.512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311 eTranslation.686 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311 eTranslation.686 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311 eTranslation.686 ariel197197.512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82317 OPPO.1094 PROMT_NMT.78 1 0 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1
pnp.ru.82317 Online-A.1583 PROMT_NMT.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
pnp.ru.82317 Online-G.1567 PROMT_NMT.78 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0
pnp.ru.82317 Online-Z.1644 PROMT_NMT.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
pnp.ru.82317 ariel197197.512 PROMT_NMT.78 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0
pnp.ru.82317 eTranslation.686 PROMT_NMT.78 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0
rg.ru.57908 OPPO.1094 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
rosbalt.ru.155648 OPPO.1094 Online-B.1603 0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 1 1 0 0 0 1 1 1 0 0 1 0 1 0
rosbalt.ru.155648 Online-A.1583 Online-B.1603 1 1 0 1 0 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 1 0 0 1 0 1 1
rosbalt.ru.155648 Online-G.1567 Online-B.1603 0 1 1 1 1 1 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0
rosbalt.ru.155648 eTranslation.686 AFRL.1083 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
rosbalt.ru.155648 eTranslation.686 Online-B.1603 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 1 0 1
rosbalt.ru.155648 eTranslation.686 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
rosbalt.ru.155648 eTranslation.686 PROMT_NMT.78 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0 0 1 1 0 1
rosbalt.ru.155759 AFRL.1083 DiDi_NLP.1191 0 1 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1
rosbalt.ru.155759 AFRL.1083 Online-A.1583 0 1 0 0 0 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 1
rosbalt.ru.155759 OPPO.1094 DiDi_NLP.1191 0 1 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1
rosbalt.ru.155759 OPPO.1094 Online-A.1583 0 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rosbalt.ru.155759 Online-B.1603 DiDi_NLP.1191 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
rosbalt.ru.155759 Online-B.1603 Online-A.1583 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
rosbalt.ru.155759 Online-G.1567 DiDi_NLP.1191 0 1 0 1 0 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1
rosbalt.ru.155759 Online-G.1567 Online-A.1583 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0
rosbalt.ru.155759 Online-G.1567 PROMT_NMT.78 1 0 0 0 0 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0
rosbalt.ru.155759 PROMT_NMT.78 DiDi_NLP.1191 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
rosbalt.ru.155759 ariel197197.512 DiDi_NLP.1191 0 1 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
rosbalt.ru.155759 ariel197197.512 Online-A.1583 0 0 0 0 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rosbalt.ru.155760 Online-B.1603 Online-A.1583 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 0 0 1 1 1 1 0 0 1 0 1 1
rosbalt.ru.155760 Online-G.1567 Online-A.1583 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 0 1 1
rosbalt.ru.155760 ariel197197.512 Online-A.1583 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
rosbalt.ru.155766 AFRL.1083 DiDi_NLP.1191 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 1 0 0 0 0 0 1 1 0
rosbalt.ru.155766 OPPO.1094 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
rosbalt.ru.155766 Online-Z.1644 DiDi_NLP.1191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rosbalt.ru.155766 PROMT_NMT.78 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
rosbalt.ru.155774 OPPO.1094 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rosbalt.ru.155774 OPPO.1094 Online-B.1603 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0
rosbalt.ru.155774 OPPO.1094 ariel197197.512 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0
rosbalt.ru.155774 Online-A.1583 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rosbalt.ru.155774 Online-A.1583 Online-B.1603 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1
rosbalt.ru.155774 Online-A.1583 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
rt-russian.24271 ariel197197.512 eTranslation.686 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0
rt-russian.24308 AFRL.1083 Online-Z.1644 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
rt-russian.24308 DiDi_NLP.1191 Online-Z.1644 1 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1
rt-russian.24308 OPPO.1094 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt-russian.24308 Online-B.1603 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt-russian.24308 PROMT_NMT.78 Online-Z.1644 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt-russian.24308 ariel197197.512 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rt-russian.24308 ariel197197.512 eTranslation.686 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rt-russian.24348 AFRL.1083 Online-B.1603 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
rt-russian.24348 AFRL.1083 Online-G.1567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rt-russian.24348 AFRL.1083 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rt-russian.24348 PROMT_NMT.78 ariel197197.512 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
rt-russian.24348 eTranslation.686 Online-G.1567 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
rt-russian.24348 eTranslation.686 ariel197197.512 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1
rus.err.ee.39986 DiDi_NLP.1191 AFRL.1083 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 0 1 1 1
rus.err.ee.39986 DiDi_NLP.1191 PROMT_NMT.78 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
rus.err.ee.39986 Online-A.1583 AFRL.1083 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1
rus.err.ee.39986 PROMT_NMT.78 AFRL.1083 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
rus.err.ee.39986 ariel197197.512 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rus.err.ee.39986 eTranslation.686 AFRL.1083 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
rus.err.ee.39990 AFRL.1083 PROMT_NMT.78 0 1 1 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 0 0 1
rus.err.ee.39990 Online-G.1567 PROMT_NMT.78 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
rus.err.ee.39990 Online-Z.1644 PROMT_NMT.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
rusplt.ru.23410 Online-B.1603 Online-A.1583 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rusplt.ru.23410 Online-B.1603 eTranslation.686 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 0 0 1
rusplt.ru.23410 Online-G.1567 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rusplt.ru.23410 Online-G.1567 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rusplt.ru.23410 Online-G.1567 Online-A.1583 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rusplt.ru.23410 Online-G.1567 eTranslation.686 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0
rusplt.ru.23410 Online-Z.1644 AFRL.1083 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
rusplt.ru.23410 Online-Z.1644 DiDi_NLP.1191 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0
rusplt.ru.23410 Online-Z.1644 Online-A.1583 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
rusplt.ru.23410 Online-Z.1644 eTranslation.686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rusplt.ru.23410 ariel197197.512 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rusplt.ru.23410 ariel197197.512 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rusplt.ru.23410 ariel197197.512 Online-A.1583 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1
rusplt.ru.23410 ariel197197.512 eTranslation.686 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
sport-express.ru.250769 DiDi_NLP.1191 Online-B.1603 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0
sport-express.ru.250769 OPPO.1094 Online-B.1603 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0
sport-express.ru.250769 Online-A.1583 Online-B.1603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
sport-express.ru.250893 Online-Z.1644 AFRL.1083 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sport-express.ru.250893 Online-Z.1644 DiDi_NLP.1191 0 1 0 0 0 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sport-express.ru.250893 Online-Z.1644 OPPO.1094 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
sport-express.ru.250893 Online-Z.1644 Online-B.1603 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
sport-express.ru.250893 Online-Z.1644 Online-G.1567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
sport-express.ru.250893 Online-Z.1644 ariel197197.512 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 1
sport-express.ru.250893 PROMT_NMT.78 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sport-express.ru.250893 PROMT_NMT.78 OPPO.1094 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sport-express.ru.250893 PROMT_NMT.78 Online-B.1603 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 1 1 0 0 1 1 0 0 1 0
sport-express.ru.250893 PROMT_NMT.78 ariel197197.512 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sport-express.ru.250893 eTranslation.686 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sport-express.ru.250893 eTranslation.686 OPPO.1094 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
